revenue
245066411
28341469
102600000
321365567
100000000
1000000
274925095
257591776
357986087
1004558444
286801374
213900000
677387716
1118888979
38900000
46835000
11990401
230098753
346300
516962
0
0
683241751
32000000
100853753
0
0
48045728
30641770
5500000
0
108981275
0
701729206
0
375464627
0
30156463
871368364
4903192
236049757
538400000
0
0
926287400
120072577
13092000
327311859
0
825532764
37034514
17288993
23875127
0
20000000
5000000
272742922
0
20339624
169000000
55240
11000000
1315376
45284974
235860116
381109762
4250000
0
0
168817
33187
92300000
0
87212911
5380118
1800000
0
92600000
0
112536
0
150000000
426588510
0
19289062
0
0
15194593
21057208
482129780
0
2800000000
0
1488732821
9644124
903109115
0
3494070
33748006
2052415039
763455561
0
0
503063688
1266570
38600000
319700000
0
0
55060661
0
0
0
800526015
25000000
9000000
44781695
0
4300000
33766787
321457747
436655
0
26589000
465361176
481840909
10841702
0
463517383
775398007
216639112
225879065
109676311
0
294800000
0
0
0
175302354
23341568
2500000
29900850
39723096
0
0
7797728
9923127
0
64978931
0
0
112790210
0
0
10000000
195870885
425368238
10462500
43143046
1074458282
7200000
66023329
291465000
0
0
39273021
0
34934009
0
0
650422
0
305937718
0
28600000
0
0
21029340
136384442
225933435
31500000
104931801
0
0
5596708
1457
0
19647000
46357676
0
2500000
2859750
9523464
264118201
8400000
9500000
0
28356188
837000
0
30000000
96568
4496583
0
14204632
1341511219
25000000
125983972
24366656
18309793
520000000
72258126
0
0
0
6788659
0
0
2181987
0
122126687
0
0
0
77208711
15300000
0
24200000
140312928
85000000
121616555
160192031
0
0
521311860
71923560
0
354068
11859533
0
41000000
81927980
26000000
0
0
0
0
0
235956898
233503234
14759148
0
0
26010864
10000000
0
174600318
42345360
2693053
0
0
0
0
40343446
0
82468705
0
66316289
19629760
183405443
0
70000000
78871079
392000000
51973029
35401758
845430302
536364
7390108
0
0
42187665
0
0
0
4000000
3000000
356296601
61779301
0
789804554
0
159616327
15000000
23218000
752045
1000000
857522
186965409
0
119266
0
225508210
0
116112375
0
0
233555708
46749646
198992
19496308
0
0
0
13129846
0
49714378
0
903992901
0
49000000
0
0
269958228
1921847111
13275000
394638258
70000000
33965843
0
1755212
0
28430000
22244207
0
1000000
0
425332
69995385
4307000
9968972
871621
5987386
741766
0
0
1600000
60692022
0
0
394400000
402352579
128269
352114312
16491080
180906076
2200000
25860000
0
5228752
34949567
0
0
55101305
0
0
23000000
0
170215
0
216763646
925402
1226098
8811
0
9600000
1000000
553171
311000000
0
7434840
80300000
0
0
0
0
0
735099082
0
187000000
0
0
672806292
0
0
0
321092572
920100000
0
0
11744471
0
0
13422
0
0
0
171627166
55736588
0
0
0
183316455
213216216
41722424
0
0
3301446
0
515905
0
0
0
389925971
5750000
23159305
42350000
857611174
0
86562140
406000000
207945075
7592465
0
30000000
0
742500000
0
304320254
976475550
159157447
8631781
17900000
0
23123592
0
0
31478826
0
0
0
43095175
432844677
0
0
0
173921954
87100449
772776600
0
964028
86273333
187436818
50401502
0
2264162353
307077295
65796862
132511035
0
0
0
216601214
0
24426169
0
130423032
447407695
0
1500000
369330363
0
572700000
9100000
0
0
0
9600000
125002821
34582640
12000000
0
13624522
0
1756552
312381
0
115603229
0
26433651
0
152159461
40031879
4500000
0
0
2000000
0
0
0
164000000
0
15100000
0
1740429
0
0
0
0
60611975
49750471
31640626
24340302
27007072
1300000
0
3606902
0
83305
0
47351251
16653488
0
123726688
2500000
64337744
30900000
0
0
52287414
14037060
0
0
10898998
0
0
0
316800000
0
69932387
124600000
14500000
8945072
4493017
5800000
312897920
0
7283223
1500000
20416563
460000
92181574
0
424208848
474171806
0
0
17287898
53267000
47010480
850000
4439431
75634409
39481
0
64974
46665856
19255873
8000000
23308615
579707738
0
37641
63848322
0
20374201
2331721
23689877
108961677
6000000
6941450
20271129
0
41162041
44908000
0
63501160
139200000
1591000
940335536
426978565
160000000
63027681
0
20000000
0
8708932
15992615
619021436
0
23650000
0
0
8109160
0
0
895921036
0
98690254
0
33395426
700000
52946454
150000000
0
494879471
56255142
5873256
10188
623726000
0
0
0
1000000
0
0
7627100
4000000
946590
0
3403957
0
0
0
0
178043761
83557872
0
1805884
1940906
484822015
0
27365467
0
0
6795771
2536000
0
0
0
3129968
12421716
655011224
0
1066969703
402027830
8000000
0
78599508
0
0
0
126216940
4831836
225250402
0
201634991
33400000
0
16626
3800000
7500000
67790117
46471023
0
0
117932401
5274664
3193
16680836
1355725263
1081041287
0
0
2864091
0
0
3210139
0
24517
0
140767956
33457923
4100000
0
76270454
24500000
134095253
2247500
0
29844753
18000000
1645164
954305868
0
19840000
524580592
0
0
123218424
0
0
10054356
87547518
142666
20725409
52096475
37300000
33736689
354825435
2559939
6629178
83258226
2300000
38251425
12413888
22108789
40194067
3270000
0
51525171
0
0
61276872
146292000
20745728
332000000
97250903
1447740
0
122700000
16217773
25775371
61631776
15793051
155760117
1023784195
156822020
0
138530565
7978917
0
516520
3511120
0
0
502758
47494916
0
0
0
414211549
0
45598614
0
202404009
1094673
0
657827828
7338987
0
115229890
0
0
563148955
0
0
7523634
378410542
424967620
1772000
7632420
0
17112713
60000000
0
6000000
0
107423
141940042
0
48451803
0
487853320
206678440
0
0
0
0
359377
0
0
4785157
0
316043
876688482
39429285
6170998
0
0
19054
6203044
38000000
0
99067206
441405644
0
0
0
0
53000000
0
20552094
0
0
0
0
9494985
0
0
0
770945583
0
1518815515
0
120000000
7600000
0
90247624
161440742
0
0
631442092
0
0
50300000
48980
2300000
286214286
0
0
0
374218673
11426555
19030780
0
0
933959197
122563539
0
8000000
0
0
5475058
0
0
0
309208309
182016617
13475000
0
0
0
0
0
68263166
83304330
0
43059790
0
5750000
938212738
119418501
23915910
0
0
0
7000000
3825668
0
0
0
0
9500000
0
0
0
115171795
0
0
22490039
0
630600000
0
15894372
0
0
100523181
0
0
0
104731450
3483000
0
30861665
0
9900000
714766572
3000000
162242962
0
0
621537519
329398046
0
5100000
103966489
0
1320005
679244
1103757
0
27379978
34604000
0
0
10032765
0
0
1140769
70600000
67872296
0
2500000
470116094
0
429632142
14301869
2320250281
1314230
0
0
0
470653000
0
3191971
21700000
0
0
8000000
17570324
0
11000000
0
0
131016624
102616183
19978961
104945305
0
2000000
0
37858128
11260366
0
0
0
20000000
0
149480483
75395048
504050219
78371200
0
0
1007747
40000000
171616764
0
0
45100
4944386
43101594
49231674
1015339
585174222
32589624
21000000
263404
414351546
0
0
0
76249438
6566916
19200000
7364054
27590180
0
253000000
29133000
0
5000000
2350174
8618766
0
0
136706683
20908467
0
863756051
0
250162278
43984230
0
32855818
638641
10015449
3438735
0
30000000
0
0
255407969
34698685
0
0
4900000
4532791
0
968853
0
0
0
7700259
4843719
39388
0
3500000
0
205035819
40945
2948500
168167691
10000000
0
139804348
0
0
69501772
0
209947037
2250000
53929
38410729
58656
57504069
0
30692889
64191523
2438304
0
0
0
607274134
97571250
0
0
71074049
16069730
0
783100000
0
0
70595464
370541256
1681521
75462037
5102705
70136369
205405498
0
0
0
33456317
102308889
39500000
165615285
8852989
592461732
113398237
5638000
168841459
336472
307166834
56505065
45300000
288670284
855301806
182857
4383538
0
27690
0
9077700
16367326
432243292
17900000
25346148
0
13994920
30177511
109280263
30169000
3756869
0
497366869
0
203388186
0
0
63013281
349899
17873691
3669465
0
0
50100000
405421518
0
0
0
378858340
38535221
0
53478166
64803131
179213434
6263224
335802786
266465037
0
20173742
0
56666667
0
456758981
61700000
2923706026
45361000
750000
0
36869414
9760104
33754967
0
0
5080147
78054825
0
14682943
0
0
19777647
103082380
958400000
2455831
0
0
0
0
0
111202881
690860472
0
0
0
14400000
346485
120654337
70274000
10900000
0
144353965
2412312
0
76669806
92542418
0
684200
0
79384880
0
10765283
15306000
0
96060858
168717425
16872691
109423648
0
0
0
0
11800000
106260000
13417292
23803308
6000000
4000000
90747520
0
7649973
60000000
0
331526598
12652790
81455
0
1524966
151086
80573774
48350205
0
218791811
21000000
7700000
900000
0
169327687
20121318
0
13311117
12532777
0
0
0
77737889
0
0
0
320406242
34522221
599045960
0
29800000
12600000
259239658
4187299
1423000
4500000
120989656
61037844
27900000
0
45100756
0
0
30097092
0
2000000
78988148
0
0
31559552
151119219
0
41158757
0
34100000
0
1185783
4420000
0
95918706
0
124909762
0
13601384
160000000
97437106
44734660
48169908
8194857
0
72661442
14743391
8159508
108539911
263920180
0
33750478
0
0
109578115
171720398
4596705
19775853
43004381
0
0
747862775
0
118133252
532950503
18434328
11500000
1756887
8203235
111858363
243240178
11196824
14871307
0
215905815
93411426
0
0
10000000
4905000
109421911
10785801
0
1073394593
329803958
11176469
0
61389680
84785914
42458034
211817906
0
0
89800000
0
2279000
0
0
44527234
35000000
18129854
273144151
34348444
13009289
0
22525668
232638
0
4700000
1999955
2015810
0
113164
792965500
190304772
10238603
24930592
48137666
36613
0
2884265
7294403
0
0
297400000
74223861
40084041
12000000
5887457
177394432
1451974
1001305
2804874
0
66700000
6800000
0
0
0
44785053
98267558
0
86026201
0
0
433888866
5250000
0
37041
11859396
11652157
0
53939297
0
0
0
252712101
206431050
0
0
19000000
0
6897446
0
50694672
0
921974
44779195
4400000
47386287
93000000
34700291
0
9000000
16056255
368430
16706680
26828365
15300000
239268602
0
42432803
0
0
40272135
0
0
5617391
0
71441250
0
75734910
0
0
3176880
785896609
92924405
0
76586316
0
0
68072848
1056057273
8176544
0
186797986
0
0
0
2835116
3803298
429800000
0
0
12678
0
55000000
4000000
0
1242805359
138730
0
0
27728118
0
64088552
0
285930
5809330
0
95311434
34533783
1954937
104876233
0
49262687
5026154
1907743
38105395
26768563
0
0
50700000
112892319
3237520
18254702
56308881
0
0
18754051
85582407
0
37795598
0
125212904
8600000
0
0
0
2807390
0
1850000
162100000
1593464
10178331
0
11300000
0
0
60289912
0
600000
0
103215094
48000000
135130999
77200000
0
0
0
31800000
0
0
0
65663276
11798616
611899420
30500000
13868965
0
0
3364426
0
296187079
0
3000000
0
0
0
10609321
370720
244527583
0
214034224
0
7433101
0
13007551
0
35976000
0
191000000
35926213
0
17325485
0
0
368875760
5080409
23148937
9101546
0
0
0
0
527000000
0
53000000
3000000
227300000
0
4469460
11030861
96800000
0
82343495
20957001
208177026
133432856
0
0
36000000
19300483
6153939
5155325
53977250
3692417
3981000
68673228
3100000
56351455
226945087
3650000
83957
1131927996
13380561
25200000
0
13200000
98126565
215862692
152944660
0
249009
0
0
130293714
11540607
158733820
463406268
0
326709727
0
23500000
0
134582776
0
146745280
6677474
0
86274793
0
20000000
0
1155046416
0
0
4736202
9493259
0
18879922
124518
4942449
0
0
29252978
0
355237933
10452324
0
37823676
7527030
894964
163442937
0
1200000
108902486
124731534
3486375
23076657
0
0
374251247
0
0
0
1200000
0
73983359
2647055
7000000
0
0
54606
0
385680446
33904605
96119773
27682872
0
0
14493284
29385320
959000
0
450717150
676343174
10890811
0
0
542307423
11000000
0
73956241
21500000
44998252
0
0
99000
0
25000000
54766923
48618191
0
0
14681661
21485066
56298474
37359689
84552250
103000000
220889446
149295601
0
9148519
0
2750000
442824138
17709155
136766062
144327371
0
88761661
210819611
2100000
14665733
865011746
38955598
8482993
0
0
0
1803412
42647449
57663224
256271286
59389433
0
0
0
9495408
17096053
22863596
4396821
469160692
100655
0
0
0
38673750
0
36782781
3151130
0
0
0
33616692
171120329
11303040
791657398
173567581
0
0
9000000
11555430
0
0
850000000
476684675
0
4069826
0
213525736
16914773
0
66787908
774153007
31132592
9012000
92823546
0
0
0
0
102034104
173046663
0
0
7179298
96976270
0
7478354
275947313
0
13935410
7000000
2360561
15308325
6591038
864659
0
0
3600000
3373000
34266564
0
87078875
0
609016565
448191819
0
27000000
186003591
25754775
242623
0
0
341000000
45710059
0
181813770
17218023
10631333
15700000
0
1564609
60922980
0
314178011
0
103911669
119723856
2576990
0
65046687
24016152
0
0
0
1349926083
6748712
0
0
84872444
75505856
921
0
20710513
150797338
0
0
0
0
226830568
0
0
0
0
24600832
66122026
160638883
200512643
13782896
22957625
939628210
0
60629159
0
13432624
8679814
152266007
326706115
40266982
0
0
74714298
0
0
81071
351040419
0
0
40185556
60321861
0
2381087
10725228
0
0
78274843
27312
93617009
12827813
0
0
0
0
31973249
223664608
0
0
7334393
0
22750363
0
0
128027976
0
14758997
0
6723732
9738741
0
0
0
0
65705772
32801173
6000000
0
41010
127944208
0
3800000
59490000
0
17549645
0
0
0
0
83282296
0
0
172989651
40903593
0
3311162
0
0
38869464
0
0
7738129
8000000
0
0
91709827
26152835
0
0
2853801
31055440
100129872
306941670
198087212
1158473
5200000
14776760
26118851
23237911
76411819
10750000
0
0
0
56106607
22889018
0
473110
12886100
8766149
3925992
17000000
232617430
95714875
35892330
0
5224938
224920315
0
0
27281507
6416063
0
0
28646544
955775804
0
1986615
0
0
38901218
306889114
0
11000000
0
3396345
2699265
754249
211343479
7000000
0
0
28350000
9250000
0
5902
0
39673162
0
9242157
1000000
135039924
112544580
0
10000000
181001478
0
955925
150847207
1406657000
0
0
49276818
0
39363635
85306374
319715683
0
383257136
0
203000000
0
5664764
0
50394
1252637
880166924
7724701
1065659812
351723989
0
124881062
214577242
0
17643857
56303596
0
0
133346506
115922175
9116968
0
1608570
441809770
30036000
5822041
17240000
47536959
0
7993039
4184990
0
5184368
0
0
0
60427839
0
12000000
358372926
164000
152761
1021103568
0
0
90000098
1122066
10060903
278454358
49851770
84774243
809342332
2700000
1100000
1401954
5274
0
23932055
3215636
21041950
57284237
0
185258983
1500000
0
0
4571025
28700000
0
219417255
99138899
471222889
467365246
0
9107390
0
167323950
2238600
0
0
491730089
0
0
9400000
27200316
0
4460000
0
0
5300000
2517405
17000172
171539887
0
0
0
43474578
57000000
0
8220215
14949697
116766556
17618280
61619773
48126384
2306560
71870729
15730665
0
78550
0
37311672
1794187
0
7267585
18295
0
2000000
0
3800000
0
0
3255404
0
193772504
0
0
485232
215339
121059225
123922370
0
0
73276047
288500217
0
55707411
9000000
0
0
0
0
469310836
0
0
46122355
0
62076141
0
9801375
35487190
52444295
1822250
956019788
0
379751131
0
23355100
0
0
0
0
0
29612367
0
18593156
10882920
710644566
9789651
0
34619699
0
3202000
8750000
0
9423445
0
21576744
37589296
0
0
0
0
83061158
83719388
9100000
0
237708
0
4600000
28900000
0
30500000
89514453
177584879
252276927
10686841
6582065
47756590
0
1108462
142940100
9104716
0
0
0
1544889
0
1080000
41509797
150000000
342183
115400000
353624124
147332697
0
53424681
77463
44700000
103800000
333000000
2068223624
0
24964890
11348324
3000000
3500000
573335
202292902
0
30900000
2120439
41597830
0
10632378
0
321834351
11879046
0
55675257
50083616
17555141
0
66000000
137587063
4300000
235066
484592
0
482860185
0
557000
152972
13416285
10631747
2900000
30600000
0
25000000
704709660
0
0
5738952
32056467
87892388
3621046
13008928
10230620
0
0
3788000
25878153
0
261317921
0
1300000
0
1738611
120207127
83453539
279735
17511906
0
72617068
0
15000000
0
15313606
91354215
8478434
0
6007194
205843612
821708551
1405403694
0
0
0
11285588
56631572
8100000
20653717
232325503
0
67182787
0
82530552
0
56000000
46000000
5799606
4367497
9991258
21502976
0
17635215
0
0
2250000
43656822
12368234
0
60781545
10051659
78966486
1450026933
60487945
21744201
1500000
773228
41895491
0
69411370
154648887
92863945
47434430
0
0
13200000
53653224
16002420
10000000
14919570
0
119500000
3250000
13406883
110206216
0
47774193
0
47309313
363889678
0
2100000
154120
0
102391540
49800000
0
119285432
0
0
24804129
145079584
28215453
24822619
176345966
0
6953604
53165427
0
250397798
85182160
150123320
15298355
12729917
4229114
54589558
788976453
16120263
9567121
50012507
0
182300000
161000000
0
2724474
5471088
16955173
0
49230772
21591034
2431995
0
16017513
0
626137675
3430000
50000000
0
7600000
97594140
36348784
4800000
26910847
83137603
366101666
0
0
1544973
218613188
137515140
0
322000000
25147786
0
528245
22182353
3154346
0
679505
0
0
61621140
195333312
20146880
14000000
928760770
1274219009
17400000
49805462
0
0
139745
63464861
192330738
0
0
2003822
0
18962444
0
14784114
0
701800000
10367161
0
3208262
652527
0
6500000
34196922
88528280
0
76432727
4000000
242115
0
262821940
11224491
0
0
0
89137047
0
47301471
6499169
961000000
104088441
20000000
1515341399
196114570
21658982
631744560
3601974
295038508
822854286
676111
0
205569
87423861
50504655
0
0
2745966
0
430041
78756177
0
0
0
7997774
0
1318578
78638987
145793296
0
0
0
49500000
61294644
0
0
10421847
0
6000000
0
266665
60000000
170812526
33697647
0
52223306
0
0
43000000
0
0
24000000
34710627
121550750
179960167
1142471295
533679475
213700000
46183383
0
13042112
60378584
0
0
25224242
0
15431177
0
87404651
0
0
0
165478348
0
14643997
68106245
3587303
98410061
0
1584759
66207073
58293
10680275
31165459
311950384
50750000
0
26144
0
404980543
16441438
84744
0
0
0
0
0
10176701
34670720
411348924
0
5000000
71319546
0
0
37070177
3445000
8084148
21709020
20205757
8349430
217764291
0
0
15121165
0
0
100730000
8946600
12450821
529323962
40000000
107347356
0
0
7000
0
0
0
0
18632208
30226144
0
95904091
3283369
4574756
0
11000000
12294931
32935319
17277
505000000
0
6889185
524028679
177200000
79628200
194564672
0
4398938
859102154
0
0
0
29196409
32511047
85720385
42000000
0
0
384336
0
585410052
70016220
10600497
17804565
62493712
275248615
0
0
1759252
154026136
8373585
270997378
90404800
27526961
272132
255743093
0
67091915
0
532669
3350996
0
0
1024575
0
13539709
0
365304105
0
0
15946321
4851244
24946533
2652246
0
0
0
694394724
54215416
6815056
152000000
6110979
0
20158808
3600000
0
21706101
18114769
85412898
89519773
156835339
700000
0
122426792
71485043
682716636
24793509
0
57200000
0
